id	basisOfRecord	language	modified	rightsHolder	collectionCode	institutionCode	occurrenceID	catalogNumber	scientificName	taxonRank	scientificNameAuthorship	specificEpithet	genus	family	order	kingdom	phylum	class	nomenclaturalCode	identifiedBy	dateIdentified	individualCount	sex	lifeStage	preparations	ownerInstitutionCode	occurrenceRemarks	associatedTaxa	associatedReferences	eventID	countryCode	country	stateProvince	county	municipality	locality	habitat	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	geodeticDatum	samplingProtocol	eventDate	recordedBy	eventRemarks
TSZ-JPL-469c00d6-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469c00d6-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469c00d7-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469c00d7-e2ec-11e9-8a77-774a912b890a	NA	Bombus	genus			Bombus	Apidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469c00d8-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469c00d8-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469c27cc-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469c27cc-e2ec-11e9-8a77-774a912b890a		Microchrysa polita (Linnaeus, 1758)	species	(Linnaeus, 1758)	polita	Microchrysa	Stratiomyidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-14	1		adult	pinned	TMU		NA	NA	JPL_A208	NO	Norway		Troms og Finnmark	Tromsø	Tromsøya, Håpet	in window	69.685433	18.951323	5	WGS84	Hand-picked	2018-07-06	Jon Peder Lindemann	
TSZ-JPL-d5ffc96c-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5ffc96c-e3a2-11e9-8e02-03ce3011d93e	NA	Lycaena phlaeas (Linnaeus, 1760)	species	(Linnaeus, 1760)	phlaeas	Lycaena	Lycaenidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A134	NO	Norway			Storfjord	Skibotn, Saltirånka	sandy area	69.3781136	20.2256465	10	WGS84	Sweep-net	2019-07-07	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d5ffc96d-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5ffc96d-e3a2-11e9-8e02-03ce3011d93e	NA	Colias hecla  Lefebvre, 1837	species	 Lefebvre, 1837	hecla	Colias	Pieridae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A132	NO	Norway			Storfjord	Skibotndalen, Lávkaskaidi	alpine meadow	69.23328	20.56197	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
TSZ-JPL-d5ffc96e-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5ffc96e-e3a2-11e9-8e02-03ce3011d93e	NA	Xanthorhoe annotinata (Zetterstedt, 1839)	species	(Zetterstedt, 1839)	annotinata	Xanthorhoe	Geometridae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A135	NO	Norway			Tromsø	Tromsdalen, Fløya	high-alpine area	69.6243	18.9975	25	WGS84	Sweep-net	2019-07-08	Helene Lind	
TSZ-JPL-d5ffc96f-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5ffc96f-e3a2-11e9-8e02-03ce3011d93e	NA	Anania funebris (Strom, 1768)	species	(Strom, 1768)	funebris	Anania	Crambidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A136	NO	Norway			Storfjord	Skibotndalen, Luleelva	Pinus forest	69.3023242	20.4396587	10	WGS84	Sweep-net	2019-07-04	Helene Lind	
TSZ-JPL-d5ffc970-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5ffc970-e3a2-11e9-8e02-03ce3011d93e	NA	Boloria thore (Hubner, 1804)	species	(Hubner, 1804)	thore	Boloria	Nymphalidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A133	NO	Norway			Storfjord	Skibotndalen, Luleelva	Pinus forest	69.3029117	20.4337857	10	WGS84	Sweep-net	2019-07-04	Ranjeni Sivasubramaniam	
TSZ-JPL-d5ffc972-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5ffc972-e3a2-11e9-8e02-03ce3011d93e	NA	Pyrgus andromedae (Wallengren, 1853)	species	(Wallengren, 1853)	andromedae	Pyrgus	Hesperiidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A129	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2476982	20.4798296	400	WGS84	Sweep-net	2019-07-05	Kjell Magne Olsen	
TSZ-JPL-d5ffc973-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5ffc973-e3a2-11e9-8e02-03ce3011d93e	NA	Pyrgus andromedae (Wallengren, 1853)	species	(Wallengren, 1853)	andromedae	Pyrgus	Hesperiidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A129	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2476982	20.4798296	400	WGS84	Sweep-net	2019-07-05	Kjell Magne Olsen	
TSZ-JPL-d5fff068-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5fff068-e3a2-11e9-8e02-03ce3011d93e	NA	Pyrgus andromedae (Wallengren, 1853)	species	(Wallengren, 1853)	andromedae	Pyrgus	Hesperiidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A129	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2476982	20.4798296	400	WGS84	Sweep-net	2019-07-05	Kjell Magne Olsen	
TSZ-JPL-d5fff069-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5fff069-e3a2-11e9-8e02-03ce3011d93e	NA	Agriades aquilo (Boisduval, 1832)	species	(Boisduval, 1832)	aquilo	Agriades	Lycaenidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A129	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2476982	20.4798296	400	WGS84	Sweep-net	2019-07-05	Kjell Magne Olsen	
TSZ-JPL-d5fff06a-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5fff06a-e3a2-11e9-8e02-03ce3011d93e	NA	Pieris napi (Linnaeus, 1758)	species	(Linnaeus, 1758)	napi	Pieris	Pieridae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A128	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2476982	20.4798296	400	WGS84	Sweep-net	2019-07-05	Ranjeni Sivasubramaniam	
TSZ-JPL-d5fff06b-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5fff06b-e3a2-11e9-8e02-03ce3011d93e	NA	Boloria thore (Hubner, 1804)	species	(Hubner, 1804)	thore	Boloria	Nymphalidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A128	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2476982	20.4798296	400	WGS84	Sweep-net	2019-07-05	Ranjeni Sivasubramaniam	
TSZ-JPL-d5fff06c-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5fff06c-e3a2-11e9-8e02-03ce3011d93e	NA	Erebia pandrose (Borkhausen, 1788)	species	(Borkhausen, 1788)	pandrose	Erebia	Nymphalidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A128	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2476982	20.4798296	400	WGS84	Sweep-net	2019-07-05	Ranjeni Sivasubramaniam	
TSZ-JPL-d5fff06d-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5fff06d-e3a2-11e9-8e02-03ce3011d93e	NA	Erebia pandrose (Borkhausen, 1788)	species	(Borkhausen, 1788)	pandrose	Erebia	Nymphalidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A128	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2476982	20.4798296	400	WGS84	Sweep-net	2019-07-05	Ranjeni Sivasubramaniam	
TSZ-JPL-d5fff06e-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5fff06e-e3a2-11e9-8e02-03ce3011d93e	NA	Ecliptopera silaceata (Denis & Schiffermuller, 1775)	species	(Denis & Schiffermuller, 1775)	silaceata	Ecliptopera	Geometridae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A128	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2476982	20.4798296	400	WGS84	Sweep-net	2019-07-05	Ranjeni Sivasubramaniam	
TSZ-JPL-d5fff06f-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5fff06f-e3a2-11e9-8e02-03ce3011d93e	NA	Apantesis quenseli (Paykull, 1793)	species	(Paykull, 1793)	quenseli	Apantesis	Erebidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A128	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2476982	20.4798296	400	WGS84	Sweep-net	2019-07-05	Ranjeni Sivasubramaniam	
TSZ-JPL-d5fff070-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5fff070-e3a2-11e9-8e02-03ce3011d93e	NA	Pyrgus andromedae (Wallengren, 1853)	species	(Wallengren, 1853)	andromedae	Pyrgus	Hesperiidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A128	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2476982	20.4798296	400	WGS84	Sweep-net	2019-07-05	Ranjeni Sivasubramaniam	
TSZ-JPL-d5fff071-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5fff071-e3a2-11e9-8e02-03ce3011d93e	NA	Pieris napi (Linnaeus, 1758)	species	(Linnaeus, 1758)	napi	Pieris	Pieridae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A128	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2476982	20.4798296	400	WGS84	Sweep-net	2019-07-05	Ranjeni Sivasubramaniam	
TSZ-JPL-d5fff072-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d5fff072-e3a2-11e9-8e02-03ce3011d93e	NA	Macaria fusca (Thunberg, 1792)	species	(Thunberg, 1792)	fusca	Macaria	Geometridae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A128	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2476982	20.4798296	400	WGS84	Sweep-net	2019-07-05	Ranjeni Sivasubramaniam	
TSZ-JPL-d6001753-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6001753-e3a2-11e9-8e02-03ce3011d93e	NA	Pieris napi (Linnaeus, 1758)	species	(Linnaeus, 1758)	napi	Pieris	Pieridae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A131	NO	Norway			Storfjord	Skibotndalen, Stuoratoaimoski	alpine area	69.24581	20.472035	100	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d6001754-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6001754-e3a2-11e9-8e02-03ce3011d93e	NA	Colias hecla  Lefebvre, 1836	species	 Lefebvre, 1836	hecla	Colias	Pieridae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A131	NO	Norway			Storfjord	Skibotndalen, Stuoratoaimoski	alpine area	69.24581	20.472035	100	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d6001755-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6001755-e3a2-11e9-8e02-03ce3011d93e	NA	Erebia pandrose (Borkhausen, 1788)	species	(Borkhausen, 1788)	pandrose	Erebia	Nymphalidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A131	NO	Norway			Storfjord	Skibotndalen, Stuoratoaimoski	alpine area	69.24581	20.472035	100	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d6001756-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6001756-e3a2-11e9-8e02-03ce3011d93e	NA	Pyrgus centaureae (Rambur, 1839)	species	(Rambur, 1839)	centaureae	Pyrgus	Hesperiidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A131	NO	Norway			Storfjord	Skibotndalen, Stuoratoaimoski	alpine area	69.24581	20.472035	100	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d6001757-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6001757-e3a2-11e9-8e02-03ce3011d93e	NA	Erebia pandrose (Borkhausen, 1788)	species	(Borkhausen, 1788)	pandrose	Erebia	Nymphalidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A131	NO	Norway			Storfjord	Skibotndalen, Stuoratoaimoski	alpine area	69.24581	20.472035	100	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d6001758-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6001758-e3a2-11e9-8e02-03ce3011d93e	NA	Hypoderma tarandi (Linnaeus, 1758)	species	(Linnaeus, 1758)	tarandi	Hypoderma	Hypodermatidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A131	NO	Norway			Storfjord	Skibotndalen, Stuoratoaimoski	alpine area	69.24581	20.472035	100	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d6001759-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6001759-e3a2-11e9-8e02-03ce3011d93e	NA	Bombus hyperboreus  Schonherr, 1809	species	 Schonherr, 1809	hyperboreus	Bombus	Apidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A131	NO	Norway			Storfjord	Skibotndalen, Stuoratoaimoski	alpine area	69.24581	20.472035	100	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d600175a-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d600175a-e3a2-11e9-8e02-03ce3011d93e	NA	Bombus balteatus  Dahlbom, 1832	species	 Dahlbom, 1832	balteatus	Bombus	Apidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A131	NO	Norway			Storfjord	Skibotndalen, Stuoratoaimoski	alpine area	69.24581	20.472035	100	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d6003e4c-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6003e4c-e3a2-11e9-8e02-03ce3011d93e	NA	Bombus lapponicus (Fabricius, 1793)	species	(Fabricius, 1793)	lapponicus	Bombus	Apidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A131	NO	Norway			Storfjord	Skibotndalen, Stuoratoaimoski	alpine area	69.24581	20.472035	100	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d6003e4e-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6003e4e-e3a2-11e9-8e02-03ce3011d93e	NA	Pyrgus centaureae (Rambur, 1839)	species	(Rambur, 1839)	centaureae	Pyrgus	Hesperiidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A130	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2484	20.46805	5	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d6003e50-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6003e50-e3a2-11e9-8e02-03ce3011d93e	NA	Bombus jonellus (Kirby, 1802)	species	(Kirby, 1802)	jonellus	Bombus	Apidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A130	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2484	20.46805	5	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d6003e51-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6003e51-e3a2-11e9-8e02-03ce3011d93e	NA	Pyrgus andromedae (Wallengren, 1853)	species	(Wallengren, 1853)	andromedae	Pyrgus	Hesperiidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A130	NO	Norway			Storfjord	Skibotndalen, Stuoratoainibba	alpine area	69.2484	20.46805	5	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d6003e52-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6003e52-e3a2-11e9-8e02-03ce3011d93e	NA	Bombus lapponicus (Fabricius, 1793)	species	(Fabricius, 1793)	lapponicus	Bombus	Apidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A137	NO	Norway			Storfjord	Skibotndalen, Lávkajavri	alpine area	69.23103	20.49872	5	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d6003e54-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6003e54-e3a2-11e9-8e02-03ce3011d93e	NA	Bombus monticola  Smith, 1849	species	 Smith, 1849	monticola	Bombus	Apidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A137	NO	Norway			Storfjord	Skibotndalen, Lávkajavri	alpine area	69.23103	20.49872	5	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d6003e55-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6003e55-e3a2-11e9-8e02-03ce3011d93e	NA	Bombus lapponicus (Fabricius, 1793)	species	(Fabricius, 1793)	lapponicus	Bombus	Apidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A137	NO	Norway			Storfjord	Skibotndalen, Lávkajavri	alpine area	69.23103	20.49872	5	WGS84	Sweep-net	2019-07-05	Helene Lind | Jon Peder Lindemann	
TSZ-JPL-d600653e-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d600653e-e3a2-11e9-8e02-03ce3011d93e	NA	Coleoptera	order					Coleoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A149	NO	Norway			Storfjord	Skibotndalen, Stuorraoaivi	alpine area	69.2642883	20.4396621	200	WGS84	Sweep-net	2019-07-07	Helene Lind	
TSZ-JPL-d600653f-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d600653f-e3a2-11e9-8e02-03ce3011d93e	NA	Bohemanella frigidus (Boheman, 1846)	species	(Boheman, 1846)	frigidus	Bohemanella	Acrididae	Orthoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A149	NO	Norway			Storfjord	Skibotndalen, Stuorraoaivi	alpine area	69.2642883	20.4396621	200	WGS84	Sweep-net	2019-07-07	Helene Lind	
TSZ-JPL-d6006540-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6006540-e3a2-11e9-8e02-03ce3011d93e	NA	Symphyta	infraorder					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A149	NO	Norway			Storfjord	Skibotndalen, Stuorraoaivi	alpine area	69.2642883	20.4396621	200	WGS84	Sweep-net	2019-07-07	Helene Lind	
TSZ-JPL-d6006541-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6006541-e3a2-11e9-8e02-03ce3011d93e	NA	Bohemanella frigidus (Boheman, 1846)	species	(Boheman, 1846)	frigidus	Bohemanella	Acrididae	Orthoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A149	NO	Norway			Storfjord	Skibotndalen, Stuorraoaivi	alpine area	69.2642883	20.4396621	200	WGS84	Sweep-net	2019-07-07	Helene Lind	
TSZ-JPL-d6006544-e3a2-11e9-8e02-03ce3011d93e	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-d6006544-e3a2-11e9-8e02-03ce3011d93e	NA	Apoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A144	NO	Norway			Saltdal	Brenne, Brennfallet	Sand slope	67.028064	15.354708	50	WGS84	Pan-trap	2019-07-27/2019-07-28	Jon Peder Lindemann	
